time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.399369269522,-0.0477052936784,4.34338383905,6.20361330822,0.0883753779087,0.0,-0.746023929727,-0.317180378942,4.05438735861,-0.168950015557,0.0791432944476,0.0,446.65208353919616,446.953243994929,447.00205769068504,446.64125516893347
1.9800000000000013,-0.445832269479,-0.0682775009516,4.58787101924,6.19331241989,0.0927851380897,0.0,-0.803162770877,-0.369493007947,4.09488201114,-0.177786605228,0.0587397305659,0.0,436.24072655539004,434.537711487019,436.08163794618054,435.31375772358257
2.0400000000000014,-0.495880966347,-0.0922590173964,4.83557867544,6.18268762942,0.0965117105326,0.0,-0.865460841336,-0.430894193612,4.16162019089,-0.175704503099,0.0681139911707,0.0,444.33853518712596,445.10918812469464,444.4366589446175,444.5770689585764
2.1000000000000014,-0.549704047852,-0.120089425401,5.08684520303,6.17211311591,0.101105227882,0.0,-0.929042416183,-0.49775790339,4.21353731608,-0.177337274729,0.0895945013955,0.0,440.77242270530513,442.54876060101606,440.0438486934054,439.8783743915229
2.1600000000000015,-0.607681910672,-0.152404246578,5.3435775507,6.16175287418,0.106084969941,0.0,-1.00406256526,-0.580448100288,4.34345956164,-0.164683969788,0.0646043213035,0.0,466.61744821640144,464.66737912869974,465.9036699617322,466.86476719195105
2.2200000000000015,-0.670174877284,-0.189796582549,5.60723538981,6.15205122699,0.109521866802,0.0,-1.07937886453,-0.666899190782,4.44449620741,-0.156306766104,0.035664559078,0.0,460.20060024790337,457.90593365000683,458.01635865343354,458.6581342192341
2.2800000000000016,-0.737194700546,-0.2325025357,5.87638717814,6.142826676,0.111969547494,0.0,-1.15481354327,-0.757498402316,4.52666557518,-0.14905805821,0.0494653143082,0.0,453.80098454463337,454.90835733805756,453.66884263733976,454.2287533662124
2.3400000000000016,-0.808790300198,-0.28082125513,6.15038930061,6.1337652435,0.114516611111,0.0,-1.23195371408,-0.853952801034,4.6061548473,-0.155272104453,0.0222593031776,0.0,455.0850998921657,452.90280442654034,455.3082137276769,454.7898001743451
2.4000000000000017,-0.885275277393,-0.33538757437,6.43095167098,6.1244405626,0.115640666471,0.0,-1.31761745628,-0.965823265285,4.74506126889,-0.155690938566,0.0105401958145,0.0,473.8030076105141,472.9009923672174,474.61551015435873,474.56220138545666
2.4600000000000017,-0.966320190543,-0.396038005268,6.71467221051,6.11493307842,0.116146329685,0.0,-1.38395110065,-1.05664128734,4.71218679989,-0.164653865159,0.00382715564622,0.0,420.5614535670824,419.9794022143266,422.14883157704065,421.34919675006114
2.520000000000002,-1.05202406609,-0.463265829216,7.00202730185,6.10461151434,0.116445533302,0.0,-1.47280233856,-1.18525486378,4.86532355464,-0.193841405131,0.00721059658746,0.0,480.8390470657029,481.0952364731305,480.7572965973578,478.51346210931337
2.580000000000002,-1.14259309401,-0.537714202834,7.29450794572,6.09276694247,0.11707528729,0.0,-1.54621120477,-1.2973748282,4.88360300393,-0.205705545494,0.0163677393999,0.0,439.8469652321709,440.60467817179625,441.17716326935795,440.15765147326675
2.640000000000002,-1.23741999268,-0.618840436536,7.58666739839,6.08025057737,0.118211152021,0.0,-1.61479585859,-1.4078618485,4.85479744864,-0.215137341651,0.0236191926915,0.0,426.1467384859302,426.7662091600266,425.6106225873745,424.7573343088696
2.700000000000002,-1.33691906105,-0.707718615896,7.88142355504,6.06751491242,0.119608710884,0.0,-1.70192834337,-1.55593486808,4.96939503947,-0.207061710528,0.0226315006578,0.0,472.792772539395,472.71667219756074,471.8090249888024,472.3906084123896
2.760000000000002,-1.44105077038,-0.804616802331,8.17787996393,6.05494305339,0.121318417922,0.0,-1.7692883632,-1.67501004165,4.91230681449,-0.214983017765,0.0382007089344,0.0,418.22975870444066,419.5841248263317,419.3622857843649,418.6272587376021
2.820000000000002,-1.54984150776,-0.909949059269,8.47548822856,6.0422262444,0.123227709923,0.0,-1.85723453132,-1.8372076652,5.00694950897,-0.206486217851,0.0143092371519,0.0,470.2503057610352,468.39596886589635,468.32448233678167,468.94320233910133
2.880000000000002,-1.66325439181,-1.02392353518,8.77326687067,6.03046225685,0.124009151244,0.0,-1.92331241492,-1.96289280271,4.91894050195,-0.180767715742,0.0103211205934,0.0,410.9454384732899,410.59160018664875,409.67669849247056,411.91582970564986
2.940000000000002,-1.78126296884,-1.14685312583,9.07047195416,6.01989890169,0.124419468553,0.0,-2.01031863986,-2.13566786329,4.98701461801,-0.168002772573,-0.00124062371126,0.0,462.92288752781053,462.011972466191,463.2101472615287,464.1844672774029
3.000000000000002,-1.90378088069,-1.2788415779,9.36611487926,6.01062113346,0.124113304989,0.0,-2.07367752928,-2.26472847309,4.86785761184,-0.136291012942,-0.0142342033643,0.0,402.59477393224967,401.4172176638637,399.87055651908724,402.72324434291414
3.0600000000000023,-2.03074851256,-1.42011043577,9.65956378834,6.00268862623,0.123532407779,0.0,-2.15848585164,-2.44488857748,4.91304597637,-0.12509587408,-0.00185371169278,0.0,457.3591068326688,458.34437996959275,456.77922198434476,457.6556624548282
3.1200000000000023,-2.16268086517,-1.57206980299,9.95472417916,5.99545829607,0.123380199316,0.0,-2.23924299563,-2.62102032749,4.92505814837,-0.112628282089,-0.00393934832477,0.0,447.9980605210856,447.82846688751334,448.2914020234703,449.29047456907995
3.1800000000000024,-2.29911224034,-1.73392495575,10.2478377739,5.98904495145,0.123652012493,0.0,-2.30852846667,-2.77472685532,4.84529811104,-0.0973617414277,0.0176028707882,0.0,418.0523083535313,419.9255367941672,417.2202589192743,418.5403426477067
3.2400000000000024,-2.44021834713,-1.90628131738,10.5399815545,5.98303844347,0.124307987229,0.0,-2.39506667841,-2.9709314232,4.892042028,-0.106256485449,-0.00777365568782,0.0,462.38401600083483,460.3800792755493,461.3045379349077,460.59320661155067
3.3000000000000025,-2.58630414789,-2.08999373005,10.8331296181,5.97706321847,0.1242128198,0.0,-2.474449405,-3.15332774787,4.87907728973,-0.0887976939959,0.00856503992785,0.0,442.708980628033,444.05161385700455,442.60310337623,444.02919331083245
3.3600000000000025,-2.73708446998,-2.28457338955,11.1248518409,5.97141316513,0.124913317795,0.0,-2.55163720374,-3.3331329635,4.84461135269,-0.107956433392,0.0172641448954,0.0,436.65868182337294,437.38380541716606,438.1765485036246,436.5726922252031
3.4200000000000026,-2.89331692046,-2.49200701285,11.4204973599,5.96588325014,0.125789093855,0.0,-2.6561057109,-3.5816600617,5.00870079168,-0.0716099860583,0.00864100893337,0.0,501.01102776489404,500.3834454247494,499.9726935752494,502.6074928013836
3.4800000000000026,-3.05523419276,-2.71297689111,11.7213427554,5.96129356468,0.126286516187,0.0,-2.74117527442,-3.78435126792,5.01882190834,-0.0886880455841,0.00757969679309,0.0,455.6732255853939,455.58823744782046,457.49131153902806,456.1246047126787
3.5400000000000027,-3.22264489022,-2.94713839351,12.0255100249,5.95643423934,0.126556352824,0.0,-2.83914397881,-4.02133429007,5.11885337427,-0.0688711112383,-0.00251761379299,0.0,485.80043053312573,485.04249430966627,486.128393228145,487.6065036013106
3.6000000000000028,-3.39525631697,-3.19388752829,12.3304727158,5.95257002422,0.127060750567,0.0,-2.91464310605,-4.20406611144,5.04635430869,-0.0567057668881,0.0242740700454,0.0,431.19546713078404,433.45338861326246,432.4280592930696,433.4486638355628
3.660000000000003,-3.57262794739,-3.45221073484,12.6325729908,5.94964021966,0.128500126473,0.0,-2.99788284433,-4.40700564406,5.02313513479,-0.0364892971168,0.0234145671781,0.0,449.36035404977474,449.29071986508086,449.58493932066693,451.21878559420725
